Shadowkeeper,8493896065176747,281474976710656,5346206857112073,4503599627370496
llippen5,8025557083708749,281474976710656,1288791847891747,1125899906842624
Bunnies,1977621860905973,70368744177664,541480292146643,562949953421312
McGinty,808398424820703,35184372088832,2198249471170993,2251799813685248
Buck Godot,6562001651654155,281474976710656,547427795858157,562949953421312
Mirumoto,8225546372770451,281474976710656,8897772659276337,9007199254740992
Bennett,259605329681283,8796093022208,4363621478709563,4503599627370496
Scorpion,8215079103567857,281474976710656,8883930951198303,9007199254740992
Abe Caine,26857997519505,1099511627776,8578690199372213,9007199254740992
Darwin,6795695741641903,281474976710656,8808049622300491,9007199254740992
Paul Erdos,3142162355623339,140737488355328,4637447052634899,4503599627370496
Horde O Ninjas,7332189257680905,281474976710656,4638360718580675,4503599627370496
Zero,3648958815701847,140737488355328,4952039390837429,4503599627370496
haruspex,7569437039594729,281474976710656,143856896151063,140737488355328
Sailor Mars,6950396630373549,281474976710656,4314486216003265,4503599627370496
Sailor Venus,6999545219141385,281474976710656,8981450348944569,9007199254740992
Hammer,889217071781775,35184372088832,8620460877136771,9007199254740992
Avis,409022823612561,17592186044416,543844614766883,562949953421312
Krosp,7050314294406279,281474976710656,8881314064014831,9007199254740992
Howling Wolf,1533062676444177,70368744177664,4584169515375915,4503599627370496
Ayeka,109088924128239,4398046511104,1198879264844929,1125899906842624
Merlin,5665287853382421,281474976710656,4473534929986577,4503599627370496
Tonase,1810381463934461,70368744177664,8779694678943521,9007199254740992
The GM,6995645587752823,281474976710656,4529702165207275,4503599627370496
Hope,26371240848955,1099511627776,4453169977468023,4503599627370496
Chastity,6350297161125237,281474976710656,2275723717043841,2251799813685248
Hannah,3277555080946927,140737488355328,33795666072967,35184372088832
Stark,6837310560376067,281474976710656,4345225041949117,4503599627370496
Lisa,1783478124856875,70368744177664,1137380441540153,1125899906842624
Lorrie,7048439760140913,281474976710656,2349028371627549,2251799813685248
Ogi,7615481218769173,281474976710656,8991506551662919,9007199254740992
Patience,7080099779222639,281474976710656,8860752004456587,9007199254740992
Lancelot,1602187142119217,70368744177664,4603378483165637,4503599627370496
Echo,3399444455575995,140737488355328,8478834853039201,9007199254740992
Tiffany,3333057542084137,140737488355328,8654399057117231,9007199254740992
Carson,6595729436127895,281474976710656,4420252715162795,4503599627370496
Honzo,3742532545419055,140737488355328,4381994830343905,4503599627370496
Mordred,5681368716018121,281474976710656,288302109745653,281474976710656
Tamiya,6875087791865237,281474976710656,8848194063419913,9007199254740992
Nickie,6977081842055799,281474976710656,8634687458387809,9007199254740992
Flaire,803095357150653,35184372088832,4547343726445123,4503599627370496
The Effster,1599641756993987,70368744177664,8986768199148109,9007199254740992
Yeti,7314943616110019,281474976710656,4333643802373673,4503599627370496
Mantis,8155622995579039,281474976710656,8738295417071261,9007199254740992
Drew's Truck,6486403672486845,281474976710656,4300415905837457,4503599627370496
Shore,7664727437770353,281474976710656,4343297333584129,4503599627370496
moekon,4467024753578987,140737488355328,5027571155164317,4503599627370496
eon,5093192317394687,281474976710656,4845183065633095,4503599627370496
Jedite,3665381035073387,140737488355328,2447823485196669,2251799813685248
Queen Of Hearts,1788982662087305,70368744177664,8843180784982147,9007199254740992
Mad Hatter,1494778592110425,70368744177664,8679847335906889,9007199254740992
Shepherd,7619910822300731,281474976710656,4415753336443883,4503599627370496
Wu Lan,3628618280425893,140737488355328,8703627285838291,9007199254740992
Miser,7757842854321409,281474976710656,8712307613270475,9007199254740992
Synthia,2403847966087523,140737488355328,2230335740630329,2251799813685248
Bluff,6965991227141209,281474976710656,8613866555103581,9007199254740992
Lab Rat,3682769141091619,140737488355328,2270362669806333,2251799813685248
Changeling,3597194421021497,140737488355328,8728281350992873,9007199254740992
Ronin,7814471072176527,281474976710656,4652670959009001,4503599627370496
Iago,6204501455889993,281474976710656,2178869490699973,2251799813685248
myxozoa,4486341805392553,140737488355328,5692797568463589,4503599627370496
Buckley,3378106876993149,140737488355328,4342190672638621,4503599627370496
Carson (promo),6806884699450247,281474976710656,8966518433318481,9007199254740992
Buddy,6292963933349773,281474976710656,4369199027448449,4503599627370496
Queen Serenity,1775227844662143,70368744177664,4623495669195669,4503599627370496
Clare,3157320422528737,140737488355328,2175752170901149,2251799813685248
Lucky,6796127088356739,281474976710656,8717378336175183,9007199254740992
Kiyone,6639491111133021,281474976710656,5112017649231345,4503599627370496
Guenever,6566631840066553,281474976710656,4774762380105681,4503599627370496
Gil,1649079798451621,70368744177664,8648010859320335,9007199254740992
Xylene,3018098937318071,140737488355328,2231869369088503,2251799813685248
O-Lass,1717421942233735,70368744177664,8637828203180437,9007199254740992
Oni,8157076344855623,281474976710656,8714388256486725,9007199254740992
Crane,7525941389411667,281474976710656,1152421687225761,1125899906842624
Dragon,2098741362925365,70368744177664,8938206782582357,9007199254740992
Bauer,3105291272683783,140737488355328,8651940619637887,9007199254740992
Starchylde,6413097742044835,281474976710656,8721973254284553,9007199254740992
Kublai,3248322339469987,140737488355328,8704786499781125,9007199254740992
Ngozi,6486125326853797,281474976710656,8985752635303601,9007199254740992
Wolfman,3482877564799531,140737488355328,2300590272631095,2251799813685248
Leonard Eugene Dickson,5706058956694557,281474976710656,4566200499754189,4503599627370496
Prudence,7283910311043371,281474976710656,4464179304283593,4503599627370496
Charity,3310307718205063,140737488355328,1153323982103835,1125899906842624
Nimue,6013085037456447,281474976710656,5099577549950665,4503599627370496
Grist,7237239027835761,281474976710656,9001338213555887,9007199254740992
Dunkirk,5995897177483477,281474976710656,4335766678090725,4503599627370496
