RoxySheriffson,7687863256350671,281474976710656,4051897094370659,1125899906842624
Bagels,6419833673365597,281474976710656,7729902985607679,4503599627370496
TheOrgg,722400847962415,35184372088832,2554740391679603,1125899906842624
AnnoDomini,6957115892312221,281474976710656,6644911784989419,4503599627370496
alwayslurking,7584280163504955,281474976710656,5770071546874457,4503599627370496
Cycozar,105560360375419,4398046511104,1942134924500491,1125899906842624
ElihuRoot,7998107292789113,281474976710656,7325119747133487,4503599627370496
Kaori,1611144150311013,70368744177664,5750085280082493,1125899906842624
Scipio,6074773032501569,281474976710656,8182402802708211,4503599627370496
Blargh,3486605989759883,140737488355328,1446196672024989,562949953421312
nkmcalli,6594614144701671,281474976710656,1590456395251211,562949953421312
blackshadowshade,7233936672701899,281474976710656,3641153297986177,1125899906842624
powerofzero,6166186076338959,281474976710656,1850064462754541,281474976710656
nycavri,211281630096867,8796093022208,8160544858231867,2251799813685248
Oaktree,1578876310133483,70368744177664,8895096481198355,1125899906842624
devious,3680562873778203,140737488355328,3415790631148273,2251799813685248
Jota,811676444603133,35184372088832,1647829291656945,281474976710656
tasha,7223337476355187,281474976710656,7886053156558655,2251799813685248
Limax,836947970244963,35184372088832,4391504227000649,562949953421312
RoberiusRex,7615928204651267,281474976710656,8917605140385625,1125899906842624
Gizgo,5241053578723915,281474976710656,881032262004621,140737488355328
GamerXYZ,3891785005056385,140737488355328,1644813667025083,562949953421312
xmbrst,6601391116341073,281474976710656,5865935860582579,2251799813685248
Vysion,4748335983592897,281474976710656,4574115426735763,562949953421312
jimmosk,3323522021859273,140737488355328,8232592407530371,2251799813685248
irilyth,7255836235979151,281474976710656,2612263727309195,562949953421312
Nonce,4200404471756495,140737488355328,1911955457620909,562949953421312
jl8e,7492485076007991,281474976710656,2991044022907495,1125899906842624
KitarAran,3126040254789291,140737488355328,2337035225688261,281474976710656
Gryphon,4345991432526831,140737488355328,1028215236519183,140737488355328
BMAIBagels,4157753956333953,140737488355328,5001583002499791,4503599627370496
Matt,6961616246431397,281474976710656,732959889350241,140737488355328
Captain_Clever,5187352569766761,281474976710656,2747779333479313,562949953421312
