RoxySheriffson,3843931628175335,140737488355328,2701824133856601,281474976710656
Bagels,5440396324705813,281474976710656,1486044974175591,562949953421312
TheOrgg,6268110332658253,281474976710656,2516521916295985,1125899906842624
AnnoDomini,748936564689285,35184372088832,2290710398279343,562949953421312
alwayslurking,8000692032572667,281474976710656,4362051775454255,1125899906842624
Cycozar,1381618199109835,70368744177664,732345484645101,281474976710656
ElihuRoot,7846191032948469,281474976710656,3267396008879775,1125899906842624
Kaori,1611144150311013,70368744177664,3126371180284559,281474976710656
Scipio,6632454124836579,281474976710656,2034988924044099,281474976710656
Blargh,1708010377199429,70368744177664,8603383743489379,1125899906842624
nkmcalli,7479678446650947,281474976710656,4590642156318729,562949953421312
blackshadowshade,3939960203376361,140737488355328,1733923965263199,281474976710656
powerofzero,6166186076338959,281474976710656,3538914323018477,281474976710656
nycavri,6437547511493111,281474976710656,7448574416890335,1125899906842624
Oaktree,3495344534435785,281474976710656,2831215840631981,281474976710656
devious,8692506303926177,281474976710656,567891694464031,281474976710656
Jota,7330419791075015,281474976710656,6433434627734705,1125899906842624
tasha,6570604387927627,281474976710656,55189630903351,17592186044416
Limax,836947970244963,35184372088832,7769203947528521,562949953421312
RoberiusRex,6297631159046503,281474976710656,6734757252989237,562949953421312
Gizgo,7837268217957179,281474976710656,5086831547754911,562949953421312
GamerXYZ,4124299710384257,140737488355328,1146542236301407,281474976710656
xmbrst,6767520572219907,281474976710656,5611810035181123,2251799813685248
Vysion,4748335983592897,281474976710656,7951815147263635,562949953421312
jimmosk,4686265554965549,140737488355328,8480984912107485,1125899906842624
irilyth,7255836235979151,281474976710656,5989963447837067,562949953421312
Nonce,7821411378270623,281474976710656,1887719361530755,562949953421312
jl8e,242004344206301,8796093022208,5516785443927233,2251799813685248
KitarAran,3126040254789291,140737488355328,4025885085952197,281474976710656
Gryphon,4248551826935457,140737488355328,864562314305525,281474976710656
BMAIBagels,4283121958857049,140737488355328,1390700822916923,281474976710656
Matt,4313927825058121,140737488355328,2794127340337843,281474976710656
Captain_Clever,2871245534275675,140737488355328,1369439046106793,140737488355328
Darrin,3924828392646837,140737488355328,3451829299491987,281474976710656
glassonion,7999327641444253,281474976710656,5141446686908157,2251799813685248
KermitTheBear,8119704389103453,281474976710656,8147302530680659,1125899906842624
skyhawkb,3398462294766693,140737488355328,5727029956841329,1125899906842624
pressme,1446794095376451,70368744177664,772884899128859,70368744177664
Nala,3702232618464151,140737488355328,7922040330270309,1125899906842624
captconstruct,6325953764298701,281474976710656,2628790386607683,281474976710656
jeffboyardy,538444421516561,17592186044416,1186535206520003,140737488355328
