RoxySheriffson,3843931628175335,140737488355328,6303696908055907,1125899906842624
Bagels,6615551240827921,281474976710656,5148208799050511,2251799813685248
TheOrgg,6707423431905355,281474976710656,1142578809149643,562949953421312
AnnoDomini,6798653997196599,281474976710656,7442154735319525,4503599627370496
alwayslurking,1896070040876239,70368744177664,1847158850201931,562949953421312
Cycozar,6226053334789413,281474976710656,5625312620658567,2251799813685248
ElihuRoot,7418610605581729,281474976710656,4635969435709977,2251799813685248
Kaori,1611144150311013,70368744177664,8001885093767741,1125899906842624
Scipio,6632454124836579,281474976710656,7272712137611801,2251799813685248
Blargh,7209137376244045,281474976710656,8942563193746319,2251799813685248
nkmcalli,3297307072350835,140737488355328,2716356302093835,562949953421312
blackshadowshade,7948125561667693,281474976710656,2684203239360221,562949953421312
powerofzero,6166186076338959,281474976710656,2413014416175853,281474976710656
nycavri,6761012163099743,281474976710656,3166036121400591,562949953421312
Oaktree,6315505240533931,281474976710656,2786724073720901,281474976710656
devious,3455677455967193,140737488355328,5498886318225125,2251799813685248
Jota,3391565999768831,140737488355328,6945728463468221,1125899906842624
tasha,6922671564601033,281474976710656,7107492129811843,4503599627370496
Limax,836947970244963,35184372088832,5517404133843273,562949953421312
RoberiusRex,3807964102325633,140737488355328,1396175619258859,140737488355328
Gizgo,7837268217957179,281474976710656,2835031734069663,562949953421312
GamerXYZ,7704142168217551,281474976710656,4926680707973161,1125899906842624
xmbrst,3847118047545257,140737488355328,5121115610478595,2251799813685248
Vysion,4748335983592897,281474976710656,5700015333578387,562949953421312
jimmosk,3323522021859273,140737488355328,3184048008725217,562949953421312
irilyth,7255836235979151,281474976710656,3738163634151819,562949953421312
Nonce,4296173904721727,140737488355328,2335074219765741,562949953421312
jl8e,6148070403406553,281474976710656,5416596748880989,2251799813685248
KitarAran,3126040254789291,140737488355328,2899985179109573,281474976710656
Gryphon,916685455064133,35184372088832,1979092536937611,562949953421312
BMAIBagels,8315507912667905,281474976710656,875548891077549,281474976710656
Matt,4313927825058121,140737488355328,1668227433495219,281474976710656
Captain_Clever,2871245534275675,140737488355328,806489092685481,140737488355328
Darrin,3924828392646837,140737488355328,2325929392649363,281474976710656
glassonion,2287347875960435,70368744177664,3901149837330313,1125899906842624
KermitTheBear,4431423767767161,140737488355328,5707419700087439,1125899906842624
skyhawkb,3861341373562919,140737488355328,6663651565536373,2251799813685248
pressme,1446794095376451,70368744177664,7862558758691247,1125899906842624
