Shadowkeeper,2123474185802127,70368744177664,167069008378957,140737488355328
llippen5,2006387904371779,70368744177664,1288792122477907,1125899906842624
Bunnies,7973509582407059,281474976710656,4336246190386415,4503599627370496
McGinty,6455563609063161,281474976710656,4405601494019065,4503599627370496
Buck Godot,1631883488903995,70368744177664,8745466689655439,9007199254740992
Mirumoto,1025841376898179,35184372088832,8925553230798429,9007199254740992
Bennett,8322681897904633,281474976710656,1093923502012619,1125899906842624
Scorpion,8217991626608713,281474976710656,8901893833934209,9007199254740992
Abe Caine,214863890554873,8796093022208,4289345850911945,4503599627370496
Darwin,3418841769397009,140737488355328,551320013134115,562949953421312
Paul Erdos,3142165916484641,140737488355328,1159361879388009,1125899906842624
Horde O Ninjas,1824034510514569,70368744177664,4663293281461721,4503599627370496
Zero,7297921283321201,281474976710656,2476020013989371,2251799813685248
haruspex,237843344898113,8796093022208,4612922627776169,4503599627370496
Sailor Mars,6977246752257939,281474976710656,2149853993826109,2251799813685248
Sailor Venus,3514261888165129,140737488355328,8991104018746209,9007199254740992
Hammer,7174656443200447,281474976710656,8631392572874629,9007199254740992
Avis,6471468778119787,281474976710656,8700970769702667,9007199254740992
Krosp,875279129636941,35184372088832,8890468671302375,9007199254740992
Howling Wolf,1553486655461775,70368744177664,4599911312728625,4503599627370496
Ayeka,3485704663593585,140737488355328,2397174427376047,2251799813685248
Merlin,5631027717854371,281474976710656,4483809586073357,4503599627370496
Tonase,7241549745961729,281474976710656,8779682727682979,9007199254740992
The GM,7031132297487735,281474976710656,4536826467309875,4503599627370496
Hope,6751037723979811,281474976710656,1113293068899801,1125899906842624
Chastity,6382242632083131,281474976710656,4558011145912511,4503599627370496
Hannah,6542271467117445,281474976710656,2166057053923819,2251799813685248
Stark,3405347575050443,140737488355328,8694951249151357,9007199254740992
Lisa,7239482702515387,281474976710656,1156284044811305,1125899906842624
Lorrie,7070447789749649,281474976710656,4703008839748747,4503599627370496
Ogi,7644589527726519,281474976710656,8996888274516301,9007199254740992
Patience,3558852877735119,140737488355328,8872941691424901,9007199254740992
Lancelot,3204378902507797,140737488355328,4603377344129463,4503599627370496
Echo,6880630877308525,281474976710656,8469352494367831,9007199254740992
Tiffany,6605848727595795,281474976710656,8664328835380807,9007199254740992
Carson,824867649131263,35184372088832,2213580625356713,2251799813685248
Honzo,7434215516871365,281474976710656,8772506347052933,9007199254740992
Mordred,710172573159319,35184372088832,576603940344183,562949953421312
Tamiya,3425087709859141,140737488355328,4426872043483373,4503599627370496
Nickie,3464180083767967,140737488355328,539416217055007,562949953421312
Flaire,3212388929945489,140737488355328,2273672687068575,2251799813685248
The Effster,6401134922038329,281474976710656,1120560810264545,1125899906842624
Yeti,7307264564833145,281474976710656,270222450837875,281474976710656
Mantis,1030394727577035,35184372088832,4385604513847553,4503599627370496
Drew's Truck,6498398830169277,281474976710656,33601427248209,35184372088832
Shore,7674361289818805,281474976710656,4350715398635581,4503599627370496
moekon,8992855286632861,281474976710656,5046687390627239,4503599627370496
eon,2546598473373205,140737488355328,4845175224605809,4503599627370496
Jedite,7348393695208363,281474976710656,38418916309575,35184372088832
Queen Of Hearts,3584794725174091,140737488355328,2211607341949997,2251799813685248
Mad Hatter,6021186330799633,281474976710656,4340545189916469,4503599627370496
Shepherd,237910582719599,8796093022208,4415536967330127,4503599627370496
Wu Lan,3692100698791033,140737488355328,8732343894621797,9007199254740992
Miser,7850357217856315,281474976710656,8727888841781243,9007199254740992
Synthia,2465813209212631,140737488355328,8866992633392261,9007199254740992
Bluff,3532379312254869,140737488355328,8623389368905107,9007199254740992
Lab Rat,3671795530581063,140737488355328,4543716112478139,4503599627370496
Changeling,1801001979390793,70368744177664,8737369863194115,9007199254740992
Ronin,7868374146124815,281474976710656,4672020441960981,4503599627370496
Iago,3102260664320109,140737488355328,8715474164781299,9007199254740992
