RoxySheriffson,3843931628175335,140737488355328,5177797001213283,1125899906842624
Bagels,1552800311531661,70368744177664,2175478991949031,1125899906842624
TheOrgg,6945938415747027,281474976710656,7831391496025933,4503599627370496
AnnoDomini,848069896631667,35184372088832,7292476893444011,4503599627370496
alwayslurking,7584280163504955,281474976710656,1284208896780619,562949953421312
Cycozar,780262530183373,35184372088832,4228641483249327,2251799813685248
ElihuRoot,7943395145304323,281474976710656,1771048683876937,1125899906842624
Kaori,1611144150311013,70368744177664,6875985186925117,1125899906842624
Scipio,6632454124836579,281474976710656,5020912323926553,2251799813685248
Blargh,7259509566476763,281474976710656,7673617351768443,2251799813685248
nkmcalli,6594614144701671,281474976710656,8613625394690091,2251799813685248
blackshadowshade,7948125561667693,281474976710656,2121253285938909,562949953421312
powerofzero,6166186076338959,281474976710656,2131539439465197,281474976710656
nycavri,6761012163099743,281474976710656,2603086167979279,562949953421312
Oaktree,6315505240533931,281474976710656,2505249097010245,281474976710656
devious,425091102666615,17592186044416,1992458320375945,1125899906842624
Jota,811676444603133,35184372088832,1929304268367601,281474976710656
tasha,833171475002635,35184372088832,4871659578284649,2251799813685248
Limax,836947970244963,35184372088832,4954454180421961,562949953421312
RoberiusRex,7615928204651267,281474976710656,1255438130903531,140737488355328
Gizgo,241521834740399,8796093022208,3011299709626445,562949953421312
GamerXYZ,7704142168217551,281474976710656,3800780801130537,1125899906842624
xmbrst,3746625122766399,140737488355328,1229829821700317,562949953421312
Vysion,4748335983592897,281474976710656,5137065380157075,562949953421312
jimmosk,3323522021859273,140737488355328,2621098055303905,562949953421312
irilyth,7255836235979151,281474976710656,3175213680730507,562949953421312
Nonce,4296173904721727,140737488355328,7088497065377717,2251799813685248
jl8e,6852629597189979,281474976710656,2569390334236399,1125899906842624
KitarAran,3126040254789291,140737488355328,2618510202398917,281474976710656
Gryphon,7685597113062565,281474976710656,1148971391729715,281474976710656
BMAIBagels,4157753956333953,140737488355328,594073914366893,281474976710656
Matt,4313927825058121,140737488355328,1386752456784563,281474976710656
Captain_Clever,2871245534275675,140737488355328,665751604330153,140737488355328
Darrin,3924828392646837,140737488355328,8177817663754829,1125899906842624
glassonion,4609846148165737,140737488355328,6578299329094539,1125899906842624
KermitTheBear,1327359297231925,70368744177664,7617888769093927,1125899906842624
skyhawkb,6336715436746519,281474976710656,1355596056945951,281474976710656
