Shadowkeeper,530745048433313,17592186044416,5388561288776715,4503599627370496
llippen5,8025548100130433,281474976710656,5155170123130057,4503599627370496
Bunnies,8000266597900603,281474976710656,8676877079834063,9007199254740992
McGinty,6364531137169131,281474976710656,4415652049275149,4503599627370496
Buck Godot,812917305206287,35184372088832,4374595230324971,4503599627370496
Mirumoto,1025842624354523,35184372088832,2231386973152035,2251799813685248
Bennett,4161350242823435,140737488355328,2187844910728199,2251799813685248
Scorpion,8242968061668493,281474976710656,4454904499202431,4503599627370496
Abe Caine,3437822621510369,140737488355328,8578692366919917,9007199254740992
Darwin,3409706269816259,140737488355328,8832399466254535,9007199254740992
Paul Erdos,6284521824339299,281474976710656,1155692630264875,1125899906842624
Horde O Ninjas,1839950284355261,70368744177664,4679404906247551,4503599627370496
Zero,456120043436773,17592186044416,2476020175222759,2251799813685248
haruspex,3805490950202929,140737488355328,4612922601362119,4503599627370496
Sailor Mars,6977246737845523,281474976710656,4299706878845985,4503599627370496
Sailor Venus,1764390576011263,70368744177664,8998452627188519,9007199254740992
Hammer,1793769587738899,70368744177664,4315727259097255,4503599627370496
Avis,6471470256358267,281474976710656,8700964340510069,9007199254740992
Krosp,6900000220990773,281474976710656,1143406074846045,1125899906842624
Howling Wolf,6213951153322967,281474976710656,2299956617265797,2251799813685248
Ayeka,437712076385959,17592186044416,4804330026356467,4503599627370496
Merlin,1420442692585155,70368744177664,8982263056281339,9007199254740992
Tonase,7290689828296547,281474976710656,8788394529283195,9007199254740992
The GM,3508168818763419,140737488355328,2268218732886015,2251799813685248
Hope,6751047730083527,281474976710656,8906339507498387,9007199254740992
Chastity,1589181650849521,70368744177664,17822622451275,17592186044416
Hannah,6510325813746703,281474976710656,2167769576608203,2251799813685248
Stark,6810690460817339,281474976710656,8694954124672247,9007199254740992
Lisa,3498142263806095,140737488355328,4680154943368259,4503599627370496
Lorrie,882490489005507,35184372088832,4714388785377937,4503599627370496
Ogi,7649213643183173,281474976710656,4489808076535339,4503599627370496
Patience,3548063180580657,140737488355328,4438132280555981,4503599627370496
Lancelot,6408757512311439,281474976710656,4603376787463855,4503599627370496
Echo,3470679002172035,140737488355328,8476194376055535,9007199254740992
Tiffany,409912246898395,17592186044416,8679023797147655,9007199254740992
Carson,6514882575649173,281474976710656,1109576950116503,1125899906842624
Honzo,7504533652548607,281474976710656,4391041337214097,4503599627370496
Mordred,5713078888219207,281474976710656,577523181512631,562949953421312
Tamiya,3425093849891989,140737488355328,8853757697506029,9007199254740992
Nickie,3479882983972795,140737488355328,8636781815035833,9007199254740992
Flaire,1606193343300805,70368744177664,4547347155673897,4503599627370496
The Effster,6401136301657565,281474976710656,8964489321068015,9007199254740992
Yeti,3637804548145549,140737488355328,4326810892615861,4503599627370496
Mantis,8220694602978249,281474976710656,8774072244151457,9007199254740992
Drew's Truck,1631788439753525,70368744177664,2149085886355785,2251799813685248
Shore,7674362032917621,281474976710656,4350716566904725,4503599627370496
moekon,4486973925126175,140737488355328,5045047094437421,4503599627370496
eon,2551075670370267,140737488355328,1207870371049685,1125899906842624
Jedite,1837100923556655,70368744177664,2458811410155473,2251799813685248
Queen Of Hearts,7138341717917831,281474976710656,8847342506672309,9007199254740992
Mad Hatter,6021185283626927,281474976710656,8681090268145197,9007199254740992
Shepherd,3806571791977615,140737488355328,4415532649137335,4503599627370496
Wu Lan,7405515809886773,281474976710656,2182681862087145,2251799813685248
Miser,3927529836576975,140737488355328,8704787929639955,9007199254740992
Synthia,2465811996323465,140737488355328,8866992740352827,9007199254740992
Bluff,1766189607800321,70368744177664,2155847622040397,2251799813685248
Lab Rat,3671795466860593,140737488355328,4543718478643533,4503599627370496
Changeling,7265215894076021,281474976710656,8750007634252663,9007199254740992
Ronin,3911252715197607,140737488355328,4680776635642875,4503599627370496
Iago,6169091013788545,281474976710656,1090392728397939,1125899906842624
myxozoa,8972681226940491,281474976710656,5692794003941041,4503599627370496
Buckley,839909550487719,35184372088832,34007479022085,35184372088832
Carson (promo),6917617373210241,281474976710656,9001292067951455,9007199254740992
Buddy,3173123560395123,140737488355328,8756158984150401,9007199254740992
Queen Serenity,3580699365833435,140737488355328,2322524663441193,2251799813685248
Clare,6283214296363723,281474976710656,4363768588963891,4503599627370496
Lucky,3430346802383393,140737488355328,8683438118262243,9007199254740992
Kiyone,1662441598914937,70368744177664,5194254211305579,4503599627370496
Guenever,6573358579785805,281474976710656,4793824007970949,4503599627370496
Gil,1634259724816977,70368744177664,2164798817070907,2251799813685248
Xylene,1498125315214833,70368744177664,8943012018253099,9007199254740992
O-Lass,6935465781020573,281474976710656,8637397988240317,9007199254740992
Oni,2039269284855387,70368744177664,1089297894430437,1125899906842624
Crane,7525957834018371,281474976710656,4609689136754973,4503599627370496
Dragon,4220405583577643,140737488355328,8972177028431629,9007199254740992
Bauer,6154042278757239,281474976710656,16879659376299,17592186044416
Starchylde,6410604194192477,281474976710656,2186107809237669,2251799813685248
Kublai,6425129946332965,281474976710656,4356460187542067,4503599627370496
Ngozi,6558907389627663,281474976710656,2251278287902433,2251799813685248
Wolfman,7030797655101505,281474976710656,1148078842613569,1125899906842624
Leonard Eugene Dickson,5662651732829527,281474976710656,2283180100810085,2251799813685248
Prudence,914113218069413,35184372088832,4476637538450473,4503599627370496
Charity,6621110616882517,281474976710656,4618554178459099,4503599627370496
Nimue,3013119241103267,140737488355328,2577907253814201,2251799813685248
Grist,7237198445031167,281474976710656,4500670851412563,4503599627370496
Dunkirk,372270868346113,17592186044416,8677389387795151,9007199254740992
jgenzano,8353773879114195,281474976710656,630543305868209,562949953421312
Niles,6430857037451281,281474976710656,4406173420572141,4503599627370496
Dixie,7041884912166663,281474976710656,4257194635308553,4503599627370496
Phil,1713828189569871,70368744177664,4738701383850081,4503599627370496
Rubeus,7083454638936975,281474976710656,4982764311850477,4503599627370496
Rini,7809764776428457,281474976710656,4824356011147173,4503599627370496
Peace,4318932507096577,281474976710656,4590634376412869,4503599627370496
Yagharek,1074289659971321,35184372088832,2477026103137587,2251799813685248
itachi,6352065219556717,281474976710656,581067489366063,562949953421312
Pappy,815722030701463,35184372088832,72142669799881,70368744177664
Qui-Gon Jinn,8800179229052409,281474976710656,4952871435888651,4503599627370496
Carl Friedrich Gauss,1592215479673977,70368744177664,2334857735812271,2251799813685248
Yseulte,7554466229968463,281474976710656,8552816229999635,9007199254740992
King Endymion,3605677022021981,140737488355328,5358635334667239,4503599627370496
Kakita,2035967533242487,70368744177664,4542776903859017,4503599627370496
hairlesswonder,3551256632170075,140737488355328,5098504070815589,4503599627370496
Klaus,7020378981694993,281474976710656,4588098288513453,4503599627370496
Tenchi,6871924024872699,281474976710656,4975104212475535,4503599627370496
Crab,1925036574480793,70368744177664,8735974647942691,9007199254740992
White Rabbit,6539447036688501,281474976710656,4402567732961719,4503599627370496
Wastenott,5263622964289209,281474976710656,8697752437796681,9007199254740992
Reaver,7482173380723383,281474976710656,2168842556715257,2251799813685248
Naga,7461199942295471,281474976710656,8827584813297381,9007199254740992
White Tiger,772937084998219,35184372088832,8969725222252899,9007199254740992
Jellybean,6950222845779325,281474976710656,4296188683349585,4503599627370496
Konami,3840875306977725,140737488355328,8631615053518047,9007199254740992
Bill,778604631032123,35184372088832,289206091406335,281474976710656
Igor (promo),6513227166618447,281474976710656,144362439622477,140737488355328
Sadakuro,8108019715138279,281474976710656,8771885999076081,9007199254740992
Cthulhu,1299959694289457,140737488355328,1292119986700891,1125899906842624
Dirgo,814352815320125,35184372088832,2338300741570613,2251799813685248
Kaeriol,5690296490919215,281474976710656,5250725451850581,4503599627370496
Brigid,6540318121709879,281474976710656,8858268860609303,9007199254740992
bonefish,1947439771890121,70368744177664,2480256549141333,2251799813685248
Lust,2862489367681531,140737488355328,2435298735258451,2251799813685248
Sloth,6967239451593115,281474976710656,2368082922227035,2251799813685248
Count Dracula,3603658124056013,140737488355328,1109916873522903,1125899906842624
Spencer,1534498733390757,70368744177664,2434008476990163,2251799813685248
Eeyore,1601362846245783,70368744177664,5058872946315857,4503599627370496
Bane,4145256420218395,140737488355328,4351686255836839,4503599627370496
Angel,5863618079400987,281474976710656,8874486703928623,9007199254740992
Maskin,1621475194143139,70368744177664,610437556424685,562949953421312
Agatha,412240734886875,17592186044416,2368660418671447,2251799813685248
Karl,6665370299786509,281474976710656,8707828381023077,9007199254740992
Bruno,6611153500854103,281474976710656,8822099539421711,9007199254740992
Billy Shakespeare,8371652837148871,281474976710656,4387265813877107,4503599627370496
Coil,7650175300420591,281474976710656,2177446407900113,2251799813685248
Conspyre,6406213219909817,281474976710656,5060370416477287,4503599627370496
The James Beast,3373490242704713,140737488355328,4732609791576127,4503599627370496
Daisy,6421042553629925,281474976710656,1148729919039817,1125899906842624
Bang,6644675170952077,281474976710656,4573455116575465,4503599627370496
Temperance,6816040845777197,281474976710656,8898867052072297,9007199254740992
Darth Maul,4435713178314377,140737488355328,2301313597312927,2251799813685248
Wicked Lady,6929651349083257,281474976710656,2656229791774449,2251799813685248
Emerald,3167761361864813,140737488355328,5063698812592005,4503599627370496
Sailor Moon,3609913409544609,140737488355328,4525443653088099,4503599627370496
Chris,7192203997344813,281474976710656,8608652314956529,9007199254740992
Fingle,6911018843302523,281474976710656,4547625599002567,4503599627370496
Dracha,224762819234175,8796093022208,4493721774720937,4503599627370496
Von Pinn,6509266352683471,281474976710656,8644827398681117,9007199254740992
Tweedledum+dee,2894361106129735,140737488355328,4434089776882309,4503599627370496
Nephlite,6902990752010681,281474976710656,4981848862994793,4503599627370496
Sailor Mercury,6787487622268241,281474976710656,2316164231926087,2251799813685248
braincraft,7929176407676567,281474976710656,5783316695855193,4503599627370496
Pearl,7459389330134137,281474976710656,8645742303929601,9007199254740992
roujin27,2664021205340547,70368744177664,4871059347437361,4503599627370496
Downen,4262255853258391,140737488355328,2542119554012403,2251799813685248
bowler190,4573052068322629,140737488355328,4821636449177583,4503599627370496
Me am ORK!,7576390386483397,281474976710656,4377901427009215,4503599627370496
Randy,6991518870171455,281474976710656,2273049448829883,2251799813685248
Ginzu,3148875277767183,140737488355328,4767742674183799,4503599627370496
Tony,6568553869712023,281474976710656,8863058209665973,9007199254740992
