RoxySheriffson,7687863256350671,281474976710656,2925997187528035,1125899906842624
Bagels,6401495866754179,281474976710656,3483279715537597,2251799813685248
TheOrgg,5911482749571423,281474976710656,92673244887349,70368744177664
AnnoDomini,3788263728584467,140737488355328,6601772895214861,4503599627370496
alwayslurking,5837563108994143,281474976710656,7864354717206143,2251799813685248
Cycozar,6564432742907597,281474976710656,2822202747628941,2251799813685248
ElihuRoot,3763860075439759,140737488355328,4067498701053609,2251799813685248
Kaori,1611144150311013,70368744177664,4624185373239869,1125899906842624
Scipio,6359141485680051,281474976710656,6505907825149073,4503599627370496
Blargh,4198465327452721,140737488355328,2939111397676285,1125899906842624
nkmcalli,47289725417491,2199023255552,2503619757760253,1125899906842624
blackshadowshade,3517520002956541,140737488355328,7093696129205039,2251799813685248
powerofzero,3083093038169479,140737488355328,1568589486043885,281474976710656
nycavri,211281630096867,8796093022208,5908745044546619,2251799813685248
Oaktree,1578876310133483,70368744177664,7769196574355731,1125899906842624
devious,7956504618541299,281474976710656,2365189618333417,1125899906842624
Jota,811676444603133,35184372088832,1366354314946289,281474976710656
tasha,3677414809194899,140737488355328,5885022329535259,2251799813685248
Limax,836947970244963,35184372088832,7657108547158675,1125899906842624
RoberiusRex,7615928204651267,281474976710656,7791705233543001,1125899906842624
Gizgo,6876954953985277,281474976710656,506456575238655,70368744177664
GamerXYZ,7332864739482957,281474976710656,1300452580875105,562949953421312
xmbrst,6656648714676317,281474976710656,2692969136995947,1125899906842624
Vysion,4748335983592897,281474976710656,4011165473314451,562949953421312
jimmosk,885614031128597,35184372088832,618291821542923,140737488355328
irilyth,7255836235979151,281474976710656,8197255095551533,2251799813685248
Nonce,8054193511672511,281474976710656,4017527214136501,1125899906842624
jl8e,6992848775753769,281474976710656,2985510772820479,1125899906842624
KitarAran,3126040254789291,140737488355328,8222240995910419,1125899906842624
Gryphon,4345991432526831,140737488355328,887477748163855,140737488355328
